User_ID,Book_ID,Book_Title,Recommendation_Score
275970,142004235,East of Eden (Oprah's Book Club),10
275970,671004107,Contact,10
275970,446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10
275970,684872153,Angela's Ashes (MMP) : A Memoir,10
27617,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
27617,439064864,Harry Potter and the Chamber of Secrets (Book 2),10
27617,439136350,Harry Potter and the Prisoner of Azkaban (Book 3),10
27617,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10
27617,684874350,ANGELA'S ASHES,10
277427,380002930,Watership Down,10
277427,671027360,Angels & Demons,10
277427,679751521,Midnight in the Garden of Good and Evil,9
277427,451166892,The Pillars of the Earth,9
277427,805063897,Nickel and Dimed: On (Not) Getting By in America,9
278418,451172817,Needful Things,10
278418,440211727,A Time to Kill,10
278418,385505833,Skipping Christmas,10
278418,345417623,Timeline,10
278418,553296981,Anne Frank: The Diary of a Young Girl,10
28204,316096199,Lucky : A Memoir,10
28204,441003257,Good Omens,10
28204,452282152,Girl with a Pearl Earring,10
28204,385504209,The Da Vinci Code,9.05
28204,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,9
28523,345369947,The Mummy or Ramses the Damned,10
28523,439139597,Harry Potter and the Goblet of Fire (Book 4),10
28523,345384466,The Witching Hour (Lives of the Mayfair Witches),10
28523,316569321,White Oleander : A Novel,10
28523,440220602,The Chamber,10
28591,452264464,Beloved (Plume Contemporary Fiction),10
28591,451524934,1984,10
28591,449212602,The Handmaid's Tale,10
28591,62502182,The Alchemist: A Fable About Following Your Dream,10
28591,451160525,"The Gunslinger (The Dark Tower, Book 1)",10
29259,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
29259,451166892,The Pillars of the Earth,10
29259,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10
29259,451169530,The Stand: Complete and Uncut,10
29259,842342702,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),10
29855,440226430,Summer Sisters,10
29855,316781266,The Last Time They Met : A Novel,10
29855,425169863,Point of Origin,10
29855,440211727,A Time to Kill,10
29855,1558743669,"A Child Called \""It\"": One Child's Courage to Survive",10
30276,312195516,The Red Tent (Bestselling Backlist),10
30276,375707972,The Reader,10
30276,446611085,Suzanne's Diary for Nicholas,10
30276,385335482,Confessions of a Shopaholic (Summer Display Opportunity),10
30276,451172817,Needful Things,10
30511,385265700,The Book of Ruth (Oprah's Book Club (Paperback)),10
30511,451160525,"The Gunslinger (The Dark Tower, Book 1)",10
30511,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
30511,316769487,The Catcher in the Rye,10
30511,345351525,The Queen of the Damned (Vampire Chronicles (Paperback)),10
30533,380018179,The Thorn Birds,10
30533,044021145X,The Firm,10
30533,446310786,To Kill a Mockingbird,10
30533,842342702,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),10
30533,61009059,One for the Money (Stephanie Plum Novels (Paperback)),10
30711,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
30711,345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10
30711,64400557,Charlotte's Web (Trophy Newbery),10
30711,439136350,Harry Potter and the Prisoner of Azkaban (Book 3),10
30711,312924585,Silence of the Lambs,10
30972,60175400,The Poisonwood Bible,10
30972,60199652,Prodigal Summer,10
30972,312195516,The Red Tent (Bestselling Backlist),10
30972,385335482,Confessions of a Shopaholic (Summer Display Opportunity),10
30972,044651862X,The Celestine Prophecy (Celestine Prophecy),10
31315,60175400,The Poisonwood Bible,10
31315,60199652,Prodigal Summer,10
31315,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
31315,312195516,The Red Tent (Bestselling Backlist),10
31315,316569321,White Oleander : A Novel,10
31556,312990456,One for the Money (A Stephanie Plum Novel),10
31556,440414806,Holes (Yearling Newbery),10
31556,345339711,"The Two Towers (The Lord of the Rings, Part 2)",10
31556,553272535,Night,10
31556,671793489,All Around the Town,10
31826,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
31826,345417623,Timeline,10
31826,439139600,Harry Potter and the Goblet of Fire (Book 4),10
31826,441003257,Good Omens,10
31826,671041789,The Green Mile,10
32195,446607657,When the Wind Blows,10
32195,312924585,Silence of the Lambs,10
32195,440213525,The Client,10
32195,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
32195,380018179,The Thorn Birds,10
32440,312195516,The Red Tent (Bestselling Backlist),10
32440,425169863,Point of Origin,10
32440,380789035,American Gods,10
32440,451169530,The Stand: Complete and Uncut,10
32440,452269571,Bastard Out of Carolina,10
32721,440235596,Tara Road,10
32721,449003787,"\""O\"" Is for Outlaw",10
32721,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10
32721,60502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
32721,61097101,The Saving Graces: A Novel,10
32773,440222656,The Horse Whisperer,10
32773,312990456,One for the Money (A Stephanie Plum Novel),10
32773,439136369,Harry Potter and the Prisoner of Azkaban (Book 3),10
32773,345351525,The Queen of the Damned (Vampire Chronicles (Paperback)),10
32773,055321313X,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),10
3363,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,10
3363,451176464,Gerald's Game,10
3363,60938455,Fast Food Nation: The Dark Side of the All-American Meal,10
3363,014025448X,At Home in Mitford (The Mitford Years),10
3363,316666343,The Lovely Bones: A Novel,9.33
33974,446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10
33974,142001430,Year of Wonders,10
33974,038572179X,Atonement : A Novel,10
33974,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
33974,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
35050,440211263,Circle of Friends,10
35050,080411109X,The Hundred Secret Senses,10
35050,671041789,The Green Mile,10
35050,345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,9.52
35050,080410753X,The Kitchen God's Wife,9.52
35857,380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),10
35857,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
35857,425147622,The Body Farm,10
35857,425154092,From Potter's Field,10
35857,155874262X,Chicken Soup for the Soul (Chicken Soup for the Soul),10
35859,60175400,The Poisonwood Bible,10
35859,60199652,Prodigal Summer,10
35859,385335482,Confessions of a Shopaholic (Summer Display Opportunity),10
35859,452282829,We Were the Mulvaneys,10
35859,671021001,She's Come Undone (Oprah's Book Club),10
36606,312278586,The Nanny Diaries: A Novel,10
36606,385504209,The Da Vinci Code,10
36606,671021001,She's Come Undone (Oprah's Book Club),10
36606,451166892,The Pillars of the Earth,10
36606,151008116,Life of Pi,10
36609,345413903,The Murder Book,10
36609,385505833,Skipping Christmas,10
36609,345417623,Timeline,10
36609,440498058,A Wrinkle In Time,10
36609,61097101,The Saving Graces: A Novel,10
36836,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
36836,312305060,The Hours: A Novel,10
36836,446310786,To Kill a Mockingbird,10
36836,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
36836,553582127,The Search,10
37712,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
37712,425162443,The Rapture of Canaan,10
37712,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
37712,439064864,Harry Potter and the Chamber of Secrets (Book 2),10
37712,449907481,A Thousand Acres (Ballantine Reader's Circle),10
37950,60175400,The Poisonwood Bible,10
37950,60199652,Prodigal Summer,10
37950,312195516,The Red Tent (Bestselling Backlist),10
37950,316569321,White Oleander : A Novel,10
37950,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
38023,385265700,The Book of Ruth (Oprah's Book Club (Paperback)),10
38023,670865796,The Deep End of the Ocean (Oprah's Book Club (Hardcover)),10
38023,385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,10
38023,446310786,To Kill a Mockingbird,10
38023,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
38273,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
38273,440211727,A Time to Kill,10
38273,440226430,Summer Sisters,10
38273,743225406,The Shipping News : A Novel,10
38273,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10
39281,60175400,The Poisonwood Bible,10
39281,60199652,Prodigal Summer,10
39281,312195516,The Red Tent (Bestselling Backlist),10
39281,316569321,White Oleander : A Novel,10
39281,038079487X,What Looks Like Crazy On An Ordinary Day,10
39467,312195516,The Red Tent (Bestselling Backlist),10
39467,385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,10
39467,446310786,To Kill a Mockingbird,10
39467,080410753X,The Kitchen God's Wife,10
39467,345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,10
39616,312278586,The Nanny Diaries: A Novel,10
39616,451160525,"The Gunslinger (The Dark Tower, Book 1)",10
39616,515128554,Heart of the Sea (Irish Trilogy),10
39616,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
39616,385505833,Skipping Christmas,10
39646,441003257,Good Omens,10
39646,425147622,The Body Farm,10
39646,553574574,Beach Music,10
39646,316284955,White Oleander : A Novel (Oprah's Book Club),10
39646,60987561,I Know This Much Is True,10
40889,64400557,Charlotte's Web (Trophy Newbery),10
40889,440236673,The Brethren,10
40889,385504209,The Da Vinci Code,10
40889,440202043,Shell Seekers,10
40889,446608955,A Walk to Remember,10
40943,380018179,The Thorn Birds,10
40943,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
40943,446610038,1st to Die: A Novel,10
40943,385505833,Skipping Christmas,10
40943,345417623,Timeline,10
41841,60175400,The Poisonwood Bible,10
41841,60199652,Prodigal Summer,10
41841,312195516,The Red Tent (Bestselling Backlist),10
41841,316569321,White Oleander : A Novel,10
41841,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
43246,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
43246,345361792,A Prayer for Owen Meany,10
43246,553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),10
43246,553250531,The Valley of Horses,10
43246,1400031362,Morality for Beautiful Girls (No.1 Ladies Detective Agency),10
43842,440225701,The Street Lawyer,10
43842,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
43842,080411868X,"Welcome to the World, Baby Girl!",10
43842,312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),10
43842,312971346,High Five (A Stephanie Plum Novel),10
4385,446310786,To Kill a Mockingbird,10
4385,440226430,Summer Sisters,10
4385,805063897,Nickel and Dimed: On (Not) Getting By in America,10
4385,440998050,A Wrinkle in Time,10
4385,446605239,The Notebook,10
46398,60175400,The Poisonwood Bible,10
46398,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
46398,038079487X,What Looks Like Crazy On An Ordinary Day,10
46398,425158616,Cause of Death,10
46398,446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10
48494,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
48494,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
48494,451184963,Insomnia,10
48494,812511816,"The Eye of the World (The Wheel of Time, Book 1)",10
48494,684874350,ANGELA'S ASHES,10
49109,385722206,Balzac and the Little Chinese Seamstress : A Novel,10
49109,316569321,White Oleander : A Novel,10
49109,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
49109,440213290,The Copper Beech,10
49109,044022103X,One True Thing,10
50225,679781587,,10
50225,451166892,The Pillars of the Earth,10
50225,380002930,Watership Down,10
50225,441172717,Dune (Remembering Tomorrow),10
50225,440224675,Hannibal,10
51450,440211727,A Time to Kill,10
51450,385505833,Skipping Christmas,10
51450,553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),10
51450,515126772,Jewels of the Sun (Irish Trilogy),10
51450,671042262,The Blue Nowhere : A Novel,10
51883,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
51883,451160525,"The Gunslinger (The Dark Tower, Book 1)",10
51883,385504209,The Da Vinci Code,10
51883,671041789,The Green Mile,10
51883,345391802,The Hitchhiker's Guide to the Galaxy,10
52199,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
52199,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
52199,385505833,Skipping Christmas,10
52199,345417623,Timeline,10
52199,055321313X,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),10
52584,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
52584,316781266,The Last Time They Met : A Novel,10
52584,553250531,The Valley of Horses,10
52584,446310786,To Kill a Mockingbird,10
52584,679781587,,10
52853,380018179,The Thorn Birds,10
52853,440215625,Dragonfly in Amber,10
52853,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
52853,553296981,Anne Frank: The Diary of a Young Girl,10
52853,515132187,The Villa,9.5
52917,312195516,The Red Tent (Bestselling Backlist),10
52917,312278586,The Nanny Diaries: A Novel,10
52917,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
52917,440225701,The Street Lawyer,10
52917,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
53174,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
53174,316666343,The Lovely Bones: A Novel,10
53174,385335881,Shopaholic Takes Manhattan (Summer Display Opportunity),10
53174,553571885,A Thin Dark Line (Mysteries & Horror),10
53174,446608955,A Walk to Remember,10
55187,142001740,The Secret Life of Bees,10
55187,316569321,White Oleander : A Novel,10
55187,440211727,A Time to Kill,10
55187,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
55187,345417623,Timeline,10
55490,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
55490,439136369,Harry Potter and the Prisoner of Azkaban (Book 3),10
55490,345391802,The Hitchhiker's Guide to the Galaxy,10
55490,345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10
55490,439064864,Harry Potter and the Chamber of Secrets (Book 2),10
55492,440998050,A Wrinkle in Time,10
55492,345369947,The Mummy or Ramses the Damned,10
55492,034538475X,The Tale of the Body Thief (Vampire Chronicles (Paperback)),10
55492,440215625,Dragonfly in Amber,10
55492,449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),10
55548,671041789,The Green Mile,10
55548,142004235,East of Eden (Oprah's Book Club),10
55548,385504209,The Da Vinci Code,10
55548,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
55548,671021001,She's Come Undone (Oprah's Book Club),10
56271,380018179,The Thorn Birds,10
56271,345370775,Jurassic Park,10
56271,446610038,1st to Die: A Novel,10
56271,385504209,The Da Vinci Code,10
56271,451169530,The Stand: Complete and Uncut,10
56399,451166892,The Pillars of the Earth,10
56399,055321313X,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),10
56399,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10
56399,312195516,The Red Tent (Bestselling Backlist),10
56399,038079487X,What Looks Like Crazy On An Ordinary Day,10
56447,446310786,To Kill a Mockingbird,10
56447,60976845,Little Altars Everywhere: A Novel,10
56447,044651652X,The Bridges of Madison County,10
56447,553296981,Anne Frank: The Diary of a Young Girl,10
56447,671727796,The Color Purple,10
56856,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
56856,743418174,Good in Bed,10
56856,451156609,The Tommyknockers,10
56856,345384466,The Witching Hour (Lives of the Mayfair Witches),10
56856,385504209,The Da Vinci Code,10
56959,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
56959,312278586,The Nanny Diaries: A Novel,10
56959,553273914,The House of the Spirits,10
56959,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
56959,515130389,Carolina Moon,10
59172,380018179,The Thorn Birds,10
59172,385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,10
59172,385504209,The Da Vinci Code,10
59172,425107469,Watchers,10
59172,451181379,The Door to December,10
59971,60928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
59971,316096199,Lucky : A Memoir,10
59971,679429220,Midnight in the Garden of Good and Evil: A Savannah Story,10
59971,375703063,A Virtuous Woman (Oprah's Book Club (Paperback)),10
59971,446532231,"Dude, Where's My Country?",10
60244,142001430,Year of Wonders,10
60244,385486804,Into the Wild,10
60244,038079487X,What Looks Like Crazy On An Ordinary Day,10
60244,425158616,Cause of Death,10
60244,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
61619,380018179,The Thorn Birds,10
61619,553574574,Beach Music,10
61619,051513287X,Face the Fire (Three Sisters Island Trilogy),10
61619,679744398,"All the Pretty Horses (The Border Trilogy, Vol 1)",10
61619,60977493,The God of Small Things,10
6251,439064864,Harry Potter and the Chamber of Secrets (Book 2),10
6251,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
6251,515130389,Carolina Moon,10
6251,312278586,The Nanny Diaries: A Novel,10
6251,449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),10
63714,441003257,Good Omens,10
63714,380018179,The Thorn Birds,10
63714,385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,10
63714,345370775,Jurassic Park,10
63714,451169530,The Stand: Complete and Uncut,10
65258,441172717,Dune (Remembering Tomorrow),10
65258,312983271,Full House (Janet Evanovich's Full Series),10
65258,1400031362,Morality for Beautiful Girls (No.1 Ladies Detective Agency),10
65258,345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10
65258,345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
6543,044021145X,The Firm,10
6543,449005615,Seabiscuit: An American Legend,10
6543,080411109X,The Hundred Secret Senses,10
6543,842342702,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),10
6543,345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,10
6575,61097101,The Saving Graces: A Novel,10
6575,60175400,The Poisonwood Bible,10
6575,316569321,White Oleander : A Novel,10
6575,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
6575,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
67840,140003065X,A Fine Balance,10
67840,440998050,A Wrinkle in Time,10
67840,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
67840,051513628X,Key of Light (Key Trilogy (Paperback)),10
67840,345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
68555,385486804,Into the Wild,10
68555,60175400,The Poisonwood Bible,10
68555,60199652,Prodigal Summer,10
68555,316569321,White Oleander : A Novel,10
68555,038079487X,What Looks Like Crazy On An Ordinary Day,10
69042,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
69042,345417623,Timeline,10
69042,051513628X,Key of Light (Key Trilogy (Paperback)),10
69042,671003755,She's Come Undone (Oprah's Book Club (Paperback)),10
69042,345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10
69078,380789035,American Gods,10
69078,446310786,To Kill a Mockingbird,10
69078,067976402X,Snow Falling on Cedars,10
69078,316769487,The Catcher in the Rye,10
69078,038549081X,The Handmaid's Tale : A Novel,10
69232,373218036,"Truly, Madly Manhattan",10
69232,440202043,Shell Seekers,10
69232,446310786,To Kill a Mockingbird,10
69232,385505833,Skipping Christmas,10
69232,345443284,While I Was Gone,10
69355,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
69355,142001740,The Secret Life of Bees,10
69355,61097101,The Saving Graces: A Novel,10
69355,553272535,Night,10
69355,743412028,Pay It Forward,10
69697,439064872,Harry Potter and the Chamber of Secrets (Book 2),10
69697,345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10
69697,439136350,Harry Potter and the Prisoner of Azkaban (Book 3),10
69697,439139600,Harry Potter and the Goblet of Fire (Book 4),10
69697,743418174,Good in Bed,10
69971,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),9.45
69971,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,9
69971,380717018,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),9
69971,451160525,"The Gunslinger (The Dark Tower, Book 1)",9
69971,679781587,,9
70415,452264464,Beloved (Plume Contemporary Fiction),10
70415,451524934,1984,10
70415,449212602,The Handmaid's Tale,10
70415,62502182,The Alchemist: A Fable About Following Your Dream,10
70415,380018179,The Thorn Birds,10
7158,142001740,The Secret Life of Bees,10
7158,385504209,The Da Vinci Code,10
7158,440202043,Shell Seekers,10
7158,671021001,She's Come Undone (Oprah's Book Club),10
7158,014028009X,Bridget Jones's Diary,10
72992,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
72992,345353145,Sphere,10
72992,425109720,Patriot Games (Jack Ryan Novels),10
72992,385504209,The Da Vinci Code,10
72992,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
73394,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
73394,312195516,The Red Tent (Bestselling Backlist),10
73394,038079487X,What Looks Like Crazy On An Ordinary Day,10
73394,515128554,Heart of the Sea (Irish Trilogy),10
73394,679781587,,10
7346,440206154,Red Dragon,10
7346,60175400,The Poisonwood Bible,10
7346,60199652,Prodigal Summer,10
7346,380718340,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),10
7346,038079487X,What Looks Like Crazy On An Ordinary Day,10
75591,014028009X,Bridget Jones's Diary,10
75591,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10
75591,440215625,Dragonfly in Amber,10
75591,60959037,Prodigal Summer: A Novel,10
75591,440212561,Outlander,10
75860,312195516,The Red Tent (Bestselling Backlist),10
75860,385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,10
75860,451203771,Scarlet Feather,10
75860,446310786,To Kill a Mockingbird,10
75860,684872153,Angela's Ashes (MMP) : A Memoir,10
76352,679744398,"All the Pretty Horses (The Border Trilogy, Vol 1)",10
76352,60977493,The God of Small Things,10
76352,345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
76352,375502238,Blessings,10
76352,312983867,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),10
76499,64400557,Charlotte's Web (Trophy Newbery),10
76499,312195516,The Red Tent (Bestselling Backlist),10
76499,425169863,Point of Origin,10
76499,451160525,"The Gunslinger (The Dark Tower, Book 1)",10
76499,451169530,The Stand: Complete and Uncut,10
76626,316769487,The Catcher in the Rye,10
76626,316776963,Me Talk Pretty One Day,10
76626,671727796,The Color Purple,10
76626,786867647,Lucky Man: A Memoir,10
76626,743224574,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,10
76942,60392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10
76942,312195516,The Red Tent (Bestselling Backlist),10
76942,440202043,Shell Seekers,10
76942,440222656,The Horse Whisperer,10
76942,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
77809,316569321,White Oleander : A Novel,10
77809,380789035,American Gods,10
77809,038079487X,What Looks Like Crazy On An Ordinary Day,10
77809,385335482,Confessions of a Shopaholic (Summer Display Opportunity),10
77809,385335881,Shopaholic Takes Manhattan (Summer Display Opportunity),10
78553,380018179,The Thorn Birds,10
78553,385730586,Sisterhood of the Traveling Pants,10
78553,439139600,Harry Potter and the Goblet of Fire (Book 4),10
78553,440998050,A Wrinkle in Time,10
78553,449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),10
78783,60175400,The Poisonwood Bible,10
78783,60199652,Prodigal Summer,10
78783,316569321,White Oleander : A Novel,10
78783,044651862X,The Celestine Prophecy (Celestine Prophecy),10
78783,452282829,We Were the Mulvaneys,10
78834,679735909,Possession : A Romance,10
78834,440498058,A Wrinkle In Time,10
78834,089480829X,What to Expect When You're Expecting (Revised Edition),10
78834,385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
78834,385479565,The Hot Zone,10
78973,60175400,The Poisonwood Bible,10
78973,60199652,Prodigal Summer,10
78973,312195516,The Red Tent (Bestselling Backlist),10
78973,316569321,White Oleander : A Novel,10
78973,038079487X,What Looks Like Crazy On An Ordinary Day,10
79186,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10
79186,553272535,Night,10
79186,446310786,To Kill a Mockingbird,10
79186,62502182,The Alchemist: A Fable About Following Your Dream,10
79186,553279912,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),10
81492,345413903,The Murder Book,10
81492,671041789,The Green Mile,10
81492,440498058,A Wrinkle In Time,10
81492,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10
81492,374129983,The Corrections,10
82831,60199652,Prodigal Summer,10
82831,380002930,Watership Down,10
82831,345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
82831,446610038,1st to Die: A Novel,10
82831,446310786,To Kill a Mockingbird,10
82893,316284955,White Oleander : A Novel (Oprah's Book Club),10
82893,60987561,I Know This Much Is True,10
82893,380710218,Postmortem,10
82893,440234743,The Testament,10
82893,609804138,The Sweet Potato Queens' Book of Love,10
83637,142001740,The Secret Life of Bees,10
83637,312278586,The Nanny Diaries: A Novel,10
83637,439136350,Harry Potter and the Prisoner of Azkaban (Book 3),10
83637,345369947,The Mummy or Ramses the Damned,10
83637,446310786,To Kill a Mockingbird,10
84024,345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
84024,312195516,The Red Tent (Bestselling Backlist),10
84024,044021145X,The Firm,10
84024,440211727,A Time to Kill,10
84024,044023722X,A Painted House,10
85526,446310786,To Kill a Mockingbird,10
85526,452264464,Beloved (Plume Contemporary Fiction),10
85526,014028009X,Bridget Jones's Diary,10
85526,440215625,Dragonfly in Amber,10
85526,60959037,Prodigal Summer: A Novel,10
85656,038079487X,What Looks Like Crazy On An Ordinary Day,10
85656,044021145X,The Firm,10
85656,044022165X,The Rainmaker,10
85656,446310786,To Kill a Mockingbird,10
85656,345417623,Timeline,10
86243,679781587,,10
86243,345369947,The Mummy or Ramses the Damned,10
86243,671042858,The Girl Who Loved Tom Gordon,10
86243,385265700,The Book of Ruth (Oprah's Book Club (Paperback)),10
86243,044021145X,The Firm,10
8681,446310786,To Kill a Mockingbird,10
8681,080410753X,The Kitchen God's Wife,10
8681,345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,10
8681,345413350,"The Golden Compass (His Dark Materials, Book 1)",10
8681,055321313X,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),10
87141,375727345,House of Sand and Fog,10
87141,380717018,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),10
87141,553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),10
87141,446364193,Along Came a Spider (Alex Cross Novels),10
87141,590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
87555,425124347,The Bad Place,10
87555,451160525,"The Gunslinger (The Dark Tower, Book 1)",10
87555,452264464,Beloved (Plume Contemporary Fiction),10
87555,679781587,,10
87555,439136369,Harry Potter and the Prisoner of Azkaban (Book 3),10
87746,60199652,Prodigal Summer,10
87746,553277472,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,10
87746,60391626,I Know This Much Is True (Oprah's Book Club),10
87746,345361792,A Prayer for Owen Meany,10
87746,345424719,A Widow for One Year,10
88677,380018179,The Thorn Birds,10
88677,385504209,The Da Vinci Code,10
88677,449212602,The Handmaid's Tale,10
88677,553275976,The Bonfire of the Vanities,10
88677,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10
88693,60175400,The Poisonwood Bible,10
